DEPTID|UFID|JOBCODE|SAL_ADMIN_PLAN|START_DATE|END_DATE|JOBCODE_DESCRIPTION|HR_POSITION
16400100|89189286|396|FELL|2013-08-30|NULL|PREDOC FELLOWSHIP|1
23010100|87761021|908|TU2N|2014-06-23|NULL|PROGRAM AST|1
60150000|81944530|1479|OPSN|1997-11-17|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
19070000|81306663|729|CTSY|2013-09-03|NULL|CO SCHOLAR|1
60060000|86099450|897|US2E|1996-08-26|NULL|EDITOR|1
24040100|86691983|1592|TU2N|2011-04-21|NULL|LIBRARY ASSISTANT 2|1
29020100|86545600|1573|OF12|2012-05-24|NULL|ACADEMIC LUMP SUM PAYMENT|1
17220700|80214280|1573|OF12|2012-10-12|NULL|ACADEMIC LUMP SUM PAYMENT|1
60732000|83365706|1479|OPSN|2011-10-24|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
30090000|88186121|960|TU2E|2013-09-06|NULL|SPEECH-LANGUAGE PATHOL/AUDIOL|1
19011700|86372390|1726|TA12|2011-07-29|NULL|EXECUTIVE DIRECTOR|1
23010200|80959038|67|OFSU|2013-05-16|NULL|ADJ LECTURER|1
19020000|82865860|511|FASU|2004-06-18|NULL|DIS PROF|1
18300000|88281661|1479|OPSN|2014-01-03|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
19090100|82198010|1573|OF12|2011-07-21|NULL|ACADEMIC LUMP SUM PAYMENT|1
23130100|89832518|1479|OPSN|2010-07-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29200000|84194720|939|TU2E|2010-10-05|NULL|BIOLOGICAL SCIENTIST|1
18300000|83416507|1479|OPSN|2014-05-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
63100200|84787181|829|TU2N|2014-06-13|NULL|HUMAN RESOURCE REP|1
29040100|85344754|1479|OPSN|2014-05-23|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60098000|89123579|1479|OPSN|2014-07-02|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29050400|80150510|321|FACM|2008-07-14|NULL|PRG DIR & ASO PROF|1
05370000|83291679|1479|OPSN|2010-08-06|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
28090000|86916946|1479|OPSN|2013-01-30|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29190000|82026410|1700|TU2N|1989-02-20|NULL|CLINICAL SERVICE REP 2|1
60180000|87215348|1479|OPSN|2013-05-10|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
23010200|81083740|908|US2N|1981-09-04|NULL|PROGRAM AST|1
29290100|85368200|1479|OPSN|2013-02-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
33080000|82791051|1479|OPSN|2013-09-23|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60140000|84443680|1479|OPSN|2007-05-11|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
18300000|87974010|1164|TA12|2012-07-06|NULL|EDUC/TRAINING PROGS, CRD 1|1
19050000|88598850|54|OF09|2010-02-01|NULL|ADJ PROF|1
26020100|81613490|67|OF09|2013-08-16|NULL|ADJ LECTURER|1
29010500|89037631|805|TU2N|2011-08-15|NULL|SECRETARY, SR|1
19010400|84936079|1345|TA12|2009-10-27|NULL|EDUC/TRAINING PROGS, CRD 3|1
29340000|80032230|1438|TA12|2013-01-04|NULL|RESEARCH PROGS/SVCS, CRD 4|1
25050000|84944113|743|CTSY|2013-08-30|NULL|CO AST PROF|1
60140000|86945429|1479|OPSN|2013-04-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
28090000|81476800|1573|OF12|2006-08-25|NULL|ACADEMIC LUMP SUM PAYMENT|1
30090000|81987161|805|TU2N|2013-10-28|NULL|SECRETARY, SR|1
07390400|84242720|1066|TU2N|2012-01-26|NULL|CUSTODIAL SPV|1
29290100|81549549|1479|OPSN|2014-07-11|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16520000|81896913|805|TU2N|2005-08-17|NULL|SECRETARY, SR|1
04020000|88981729|1479|OPSN|2011-08-12|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
28040000|80531900|743|CTSY|1997-07-01|NULL|CO AST PROF|1
26030100|85643128|1479|OPSN|2014-05-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
11800000|80707290|1092|TU2N|2006-08-15|NULL|VETERINARY CARE TECH|1
57202000|82909640|1164|TA12|2011-07-01|NULL|EDUC/TRAINING PROGS, CRD 1|1
23100100|80261348|1479|OPSN|2014-04-24|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
04020000|89918844|1479|OPSN|2011-05-06|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
26080100|84997038|1479|OPSN|2005-01-07|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
35010204|83539730|820|US2N|1990-11-09|NULL|OFFICE MGR|1
60310000|82919300|1053|TU2N|2002-06-14|NULL|MAINTENANCE SPECIALIST|1
14800000|83394000|1834|TA12|1984-11-19|NULL|IT ANALYST 2|1
26080100|83519156|1479|OPSN|2013-09-18|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
18180100|85061980|805|US2N|1981-07-13|NULL|SECRETARY, SR|1
32060300|84547663|141|CTSY|2007-01-25|NULL|AFFL LECTURER|1
52010000|86064870|1573|OF12|2005-06-03|NULL|ACADEMIC LUMP SUM PAYMENT|1
29060000|83289948|1479|OPSN|2014-05-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
27280202|84692469|1479|OPSN|2014-06-02|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16900000|86146920|743|CTSY|2011-10-11|NULL|CO AST PROF|1
52010000|83191930|397|OF12|2004-10-08|NULL|SCH DIR & PROF|1
60152300|80763030|908|TU2N|1992-07-14|NULL|PROGRAM AST|1
60733000|88979659|1479|OPSN|2013-04-23|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
28311105|86740870|1568|TU2N|2003-09-08|NULL|VETERINARY TECH 2|1
60351100|85351616|1479|OPSN|2013-09-17|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29130000|82765460|789|FACM|2002-09-16|NULL|CLIN PROF|1
02120000|89804188|1573|GA12|2013-07-24|NULL|ACADEMIC LUMP SUM PAYMENT|1
60910000|83601574|1438|TA12|2004-09-07|NULL|RESEARCH PROGS/SVCS, CRD 4|1
60732000|85588796|1479|OPSN|2010-04-07|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
52010000|80214280|1573|OF12|2005-06-17|NULL|ACADEMIC LUMP SUM PAYMENT|1
16600100|83889857|396|FELL|2014-05-16|NULL|PREDOC FELLOWSHIP|1
18080000|88921481|67|OF09|2013-08-16|NULL|ADJ LECTURER|1
60460000|81481159|1479|OPSN|2013-11-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
35010800|82128121|1479|OPSN|2013-05-10|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29290100|88365770|1479|OPSN|2007-11-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
28090000|83218370|743|CTSY|1993-07-01|NULL|CO AST PROF|1
28050000|84781155|1479|OPSN|2013-09-27|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
02070400|84579941|1573|GA12|2012-07-01|NULL|ACADEMIC LUMP SUM PAYMENT|1
60460000|86610401|743|CTSY|2006-01-01|NULL|CO AST PROF|1
32060000|80700120|1479|OPSN|2014-05-06|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
32060000|85808160|1573|OF12|2013-02-11|NULL|ACADEMIC LUMP SUM PAYMENT|1
52010000|85067340|1573|OF12|2010-04-30|NULL|ACADEMIC LUMP SUM PAYMENT|1
60140000|88530919|1479|OPSN|2012-07-20|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
31020100|83639426|1479|OPSN|2013-04-26|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
62010500|88850851|829|TU2N|2011-02-10|NULL|HUMAN RESOURCE REP|1
63550500|84625240|1053|TU2N|2000-02-04|NULL|MAINTENANCE SPECIALIST|1
29080100|84441046|789|FACM|2009-10-01|NULL|CLIN PROF|1
57140100|84122800|119|CTSY|2009-04-03|NULL|AFFL CURATOR|1
23100100|83571831|1479|OPSN|2014-05-12|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29141700|81868160|291|FACM|2004-06-18|NULL|CHIEF & PROF|1
68040000|87411450|805|TU2N|2004-01-09|NULL|SECRETARY, SR|1
60290000|86640695|396|FELL|2012-10-12|NULL|PREDOC FELLOWSHIP|1
52010000|80131111|1573|OF12|2011-12-23|NULL|ACADEMIC LUMP SUM PAYMENT|1
29120000|83117770|1479|OPSN|2012-12-07|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
32080200|80131523|1573|OF12|2012-10-22|NULL|ACADEMIC LUMP SUM PAYMENT|1
29710100|84084800|908|TU2N|1999-10-04|NULL|PROGRAM AST|1
67010000|81152962|1479|OPSN|2014-01-27|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
56021100|83033314|1479|OPSN|2010-03-05|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29050900|83218374|805|TU2N|2007-04-24|NULL|SECRETARY, SR|1
26080100|81851163|1479|OPSN|2013-08-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
52010000|89568750|1573|OF12|2004-10-08|NULL|ACADEMIC LUMP SUM PAYMENT|1
17200300|80473940|1261|TA12|1994-07-01|NULL|STUDENT AFFAIRS, , CRD 1|1
19030000|84848761|1479|OPSN|2013-01-22|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
52010000|83224270|1573|OF12|2008-03-17|NULL|ACADEMIC LUMP SUM PAYMENT|1
06030000|88385878|1484|FWSP|2009-02-02|NULL|STU AST - FEDERAL COMM SERVICE|1
60470000|81156780|1479|OPSN|2014-06-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60470000|83015189|1479|OPSN|2014-05-28|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
14200800|82760960|1479|OPSN|2014-06-20|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
19020000|83663156|1479|OPSN|2014-05-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60470000|82088916|1479|OPSN|2013-01-04|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60760000|84194856|1479|OPSN|2014-06-06|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
13030100|85206180|397|FA12|2002-07-01|NULL|SCH DIR & PROF|1
18050000|80109640|820|TU2N|1991-09-13|NULL|OFFICE MGR|1
16860100|89512310|67|OF09|2003-08-22|NULL|ADJ LECTURER|1
06010000|89324097|908|TU2N|2004-09-24|NULL|PROGRAM AST|1
28311001|85899707|1568|TU2N|2009-05-12|NULL|VETERINARY TECH 2|1
60354028|85931000|434|FA12|2013-06-17|NULL|EXT AGENT III|1
28319000|80116891|908|TU2N|2010-10-05|NULL|PROGRAM AST|1
18050000|81615919|1573|OF12|2012-07-06|NULL|ACADEMIC LUMP SUM PAYMENT|1
29110000|84432884|396|FELL|2010-07-01|NULL|PREDOC FELLOWSHIP|1
12020500|81113946|396|FELL|2014-06-25|NULL|PREDOC FELLOWSHIP|1
16040100|83889857|396|FELL|2013-09-06|NULL|PREDOC FELLOWSHIP|1
27030000|82718400|1479|OPSN|1977-09-26|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60070000|81529733|1479|OPSN|2014-03-03|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
18080000|88721296|67|OF09|2011-07-15|NULL|ADJ LECTURER|1
60190000|85560960|939|TU2E|2010-03-05|NULL|BIOLOGICAL SCIENTIST|1
12020900|89159475|396|FELL|2013-08-16|NULL|PREDOC FELLOWSHIP|1
29310204|89676450|1499|CTSY|2013-05-28|NULL|JNT RES AST PROF|1
29120000|80436766|1479|OPSN|2009-11-30|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
28340000|83539356|1479|OPSN|2013-08-28|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29290100|85993140|805|TU2N|2002-03-11|NULL|SECRETARY, SR|1
60060000|85453510|141|CTSY|2004-06-18|NULL|AFFL LECTURER|1
19090100|83848444|396|FELL|2014-05-23|NULL|PREDOC FELLOWSHIP|1
15030100|83087900|1479|OPSN|2013-06-07|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29040100|89019718|1573|HOUS|2014-03-21|NULL|ACADEMIC LUMP SUM PAYMENT|1
28100000|85451680|939|TU2E|2004-01-30|NULL|BIOLOGICAL SCIENTIST|1
26030100|89090879|1479|OPSN|2011-08-17|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60770000|86612035|939|TU2E|2011-07-18|NULL|BIOLOGICAL SCIENTIST|1
57140100|84944570|1479|OPSN|2013-01-11|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29060000|86189403|1479|OPSN|2014-01-03|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29050400|86354020|805|TU2N|1997-11-03|NULL|SECRETARY, SR|1
16980300|89929611|1479|OPSN|2013-02-23|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
30090000|86530590|1479|OPSN|2011-08-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60736000|84872840|908|TU2N|1981-03-23|NULL|PROGRAM AST|1
52010000|83487840|1573|OF12|2004-12-03|NULL|ACADEMIC LUMP SUM PAYMENT|1
29050300|86591120|321|FACM|2004-06-18|NULL|PRG DIR & ASO PROF|1
56020500|84006090|1479|OPSN|1998-10-22|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
19070000|88590800|929|US2E|1988-08-05|NULL|ENGINEERING TECH, SR|1
28050000|85183441|1479|OPSN|2014-07-10|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
30070000|84608450|294|HOUS|2005-05-16|NULL|CHIEF RESIDENT|1
60320000|81369140|1479|OPSN|2011-01-31|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
19050000|81014371|1479|OPSN|2014-05-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60910000|84187081|1479|OPSN|2012-05-07|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
12020100|89188876|396|FELL|2012-08-16|NULL|PREDOC FELLOWSHIP|1
16382000|82932642|1479|OPSN|2014-04-21|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16880100|83130113|67|OF09|2013-08-16|NULL|ADJ LECTURER|1
60140000|89132979|396|FELL|2012-08-16|NULL|PREDOC FELLOWSHIP|1
60060000|82817080|820|TU2N|2000-09-28|NULL|OFFICE MGR|1
29240000|85793120|743|CTSY|2009-11-01|NULL|CO AST PROF|1
16120100|84564750|945|US2E|2000-02-24|NULL|LABORATORY, SR TEACHING SPEC|1
29070100|88107710|908|US2N|1987-10-07|NULL|PROGRAM AST|1
60320000|89953445|908|TU2N|2013-01-18|NULL|PROGRAM AST|1
60330000|81546534|1479|OPSN|2008-08-08|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
56021400|87101469|718|CTSY|2008-08-27|NULL|CO POSTDOC ASO|1
04030000|83375134|908|TU2N|2009-03-06|NULL|PROGRAM AST|1
29090500|81481801|1334|TA12|2013-09-27|NULL|CLINICAL PROGRAMS, CRD 2|1
60080000|89008500|1101|US2N|1989-02-13|NULL|AGRICULTURAL AST, SR|1
29240000|84799075|743|CTSY|2009-02-04|NULL|CO AST PROF|1
34060700|87256200|1479|OPSN|2005-01-19|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
56020500|84006090|1479|OPSN|2004-08-19|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60097000|81811626|1479|OPSN|2012-08-17|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
18050000|81343200|1573|GA12|2011-01-01|NULL|ACADEMIC LUMP SUM PAYMENT|1
33060000|84345890|1479|OPSN|2012-02-23|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
26020100|84886761|538|GA09|2011-08-16|NULL|GRADUATE RES AST|1
19010600|85245950|1573|OF12|2012-11-23|NULL|ACADEMIC LUMP SUM PAYMENT|1
04030000|87953656|1700|TU2N|2011-12-07|NULL|CLINICAL SERVICE REP 2|1
07290200|81989471|1066|TU2N|2012-08-27|NULL|CUSTODIAL SPV|1
60850000|83770250|1479|OPSN|1994-05-02|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
18180500|85828580|1573|OF12|2008-05-01|NULL|ACADEMIC LUMP SUM PAYMENT|1
16220100|89110469|396|FELL|2012-08-16|NULL|PREDOC FELLOWSHIP|1
32030000|89162513|1573|OF12|2013-04-19|NULL|ACADEMIC LUMP SUM PAYMENT|1
28090000|83068550|1573|OF12|2007-05-25|NULL|ACADEMIC LUMP SUM PAYMENT|1
29050101|83149124|797|TU2N|2009-04-27|NULL|CLERK|1
24010650|80610338|1476|TA12|2005-06-08|NULL|IT EXPERT|1
60850000|85446310|1033|TU2N|2002-02-12|NULL|GROUNDSKEEPER|1
16880100|80521371|396|FELL|2011-05-16|NULL|PREDOC FELLOWSHIP|1
32060000|81402640|1479|OPSN|2013-06-25|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
18300000|85474620|805|TU2N|1986-07-07|NULL|SECRETARY, SR|1
60351066|82217841|1788|CTSY|2007-11-30|NULL|PROGRAM COUNTY EXT AGENT I|1
18180000|83839340|1573|OF12|2004-06-18|NULL|ACADEMIC LUMP SUM PAYMENT|1
71010000|89400580|1120|TU2N|2008-09-24|NULL|RADIATION CONTROL TECH|1
60450000|89327212|816|TU2N|2003-02-12|NULL|EXTENSION PROGRAM AST|1
62060200|86317130|1479|OPSN|2014-04-28|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
12020100|81171547|396|FELL|2013-08-16|NULL|PREDOC FELLOWSHIP|1
60770000|85142388|939|TU2E|2011-10-03|NULL|BIOLOGICAL SCIENTIST|1
60800000|84559240|1102|TU2N|2006-01-13|NULL|AGRICULTURAL AST SPV|1
60100000|87292636|1479|OPSN|2009-06-12|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
33070000|89109652|1573|GA12|2011-08-16|NULL|ACADEMIC LUMP SUM PAYMENT|1
11800000|87481940|1438|TA12|2008-07-28|NULL|RESEARCH PROGS/SVCS, CRD 4|1
29130100|81797185|1479|OPSN|2013-04-05|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
32080400|88712290|1573|OF12|2011-11-16|NULL|ACADEMIC LUMP SUM PAYMENT|1
60770000|81358370|1101|TU2N|1972-04-10|NULL|AGRICULTURAL AST, SR|1
33070000|83782869|1479|OPSN|2013-05-17|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
30090000|89958378|1476|TA12|2014-04-11|NULL|IT EXPERT|1
03020000|85151370|1479|OPSN|1976-07-07|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
52010000|89421139|1573|GA12|2013-08-05|NULL|ACADEMIC LUMP SUM PAYMENT|1
60754100|88479291|939|TU2E|2013-01-07|NULL|BIOLOGICAL SCIENTIST|1
11300000|89196151|938|TU2N|2010-08-03|NULL|LABORATORY TECH, SR|1
14700000|88925054|1479|OPSN|2014-05-12|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
32060300|84896641|141|CTSY|2008-10-22|NULL|AFFL LECTURER|1
32050000|82026019|1479|OPSN|2014-04-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29030101|89891442|1479|OPSN|2014-02-28|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60760000|86844018|538|GA12|2013-01-01|NULL|GRADUATE RES AST|1
06030000|86773383|1484|FWSP|2014-02-03|NULL|STU AST - FEDERAL COMM SERVICE|1
60770000|82681844|1479|OPSN|2013-09-20|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
33030000|82191500|1479|OPSN|2014-01-06|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16860100|82968270|537|GA09|2013-01-01|NULL|GRADUATE TCH ASO|1
04030000|86545600|789|FA09|1982-08-16|NULL|CLIN PROF|1
17010100|85512250|1479|OPSN|2010-04-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16309001|83966580|820|US2N|1997-04-18|NULL|OFFICE MGR|1
60060000|81766943|1479|OPSN|2014-04-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16660000|83369000|743|CTSY|2013-04-01|NULL|CO AST PROF|1
29200000|87494170|897|TU2E|2010-04-12|NULL|EDITOR|1
28313100|83951100|1568|TU2N|2000-11-22|NULL|VETERINARY TECH 2|1
13010400|81143325|141|CTSY|2014-01-01|NULL|AFFL LECTURER|1
28311001|89833321|1479|OPSN|2014-07-06|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
04020000|85982945|1479|OPSN|2014-07-04|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
17070100|87296810|820|TU2N|1982-03-15|NULL|OFFICE MGR|1
16840100|83225330|1573|OF12|2012-12-06|NULL|ACADEMIC LUMP SUM PAYMENT|1
19220300|86649420|908|US2N|1990-10-12|NULL|PROGRAM AST|1
23010200|89959780|1573|OF12|2013-11-22|NULL|ACADEMIC LUMP SUM PAYMENT|1
12020100|85846357|396|FELL|2014-07-01|NULL|PREDOC FELLOWSHIP|1
60351057|80030946|1788|CTSY|2013-01-07|NULL|PROGRAM COUNTY EXT AGENT I|1
60732000|84124980|1479|OPSN|2012-08-29|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
28311300|82213359|1567|TU2N|2005-07-12|NULL|VETERINARY TECH 1|1
23010200|89959780|67|OF09|2014-01-01|NULL|ADJ LECTURER|1
56021800|83955891|1479|OPSN|2014-01-17|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
06030000|81651075|1484|FWSP|2008-10-13|NULL|STU AST - FEDERAL COMM SERVICE|1
29190000|82151531|1479|OPSN|2014-02-18|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
56021102|89164680|1409|TA12|1979-04-16|NULL|MUSEUM OPERATIONS, CRD 3|1
63400300|87733671|1066|TU2N|2003-12-09|NULL|CUSTODIAL SPV|1
60150000|89753621|1479|OPSN|2009-09-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
52010000|83260333|1573|OF12|2012-05-25|NULL|ACADEMIC LUMP SUM PAYMENT|1
33060000|85423453|1479|OPSN|2005-11-18|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29050400|88853841|1479|OPSN|2014-06-30|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16880100|83130113|67|OFSU|2014-05-16|NULL|ADJ LECTURER|1
07700100|83056350|1476|TA12|1997-04-29|NULL|IT EXPERT|1
11200000|81751105|805|TU2N|2006-01-23|NULL|SECRETARY, SR|1
20010000|84909129|1573|OF12|2012-08-16|NULL|ACADEMIC LUMP SUM PAYMENT|1
12010000|89897113|1573|GA12|2014-04-03|NULL|ACADEMIC LUMP SUM PAYMENT|1
24020200|89245649|396|FELL|2014-05-09|NULL|PREDOC FELLOWSHIP|1
20010000|82129790|1573|OF12|2013-05-24|NULL|ACADEMIC LUMP SUM PAYMENT|1
19020000|82865860|511|FA09|1994-12-30|NULL|DIS PROF|1
29010701|85993080|1573|HOUS|2013-10-30|NULL|ACADEMIC LUMP SUM PAYMENT|1
63520300|88323729|1033|TU2N|2005-12-14|NULL|GROUNDSKEEPER|1
16120100|84260989|67|OF12|2014-01-13|NULL|ADJ LECTURER|1
29120000|82635700|1345|TA12|2000-04-24|NULL|EDUC/TRAINING PROGS, CRD 3|1
18050000|83111420|67|OF12|2007-05-31|NULL|ADJ LECTURER|1
60370000|83246028|1479|OPSN|2013-01-25|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29110000|84432884|396|FELL|2010-07-01|NULL|PREDOC FELLOWSHIP|1
14500000|83464099|1812|TA12|2011-01-31|NULL|APPLICATION DEVELOPER ANLST 3|1
32030000|89664560|1479|OPSN|2004-08-27|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
07700100|82168309|1393|TA12|2012-11-30|NULL|UNIV HOUSING, AST DIR 3|1
12010400|88897730|908|TU2N|2000-02-23|NULL|PROGRAM AST|1
60754300|85380313|1479|OPSN|2013-07-08|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
19050000|83909090|820|TU2N|1993-01-15|NULL|OFFICE MGR|1
60080000|86716984|1479|OPSN|2010-10-18|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60230000|84744070|743|CTSY|1992-10-30|NULL|CO AST PROF|1
15030000|81304490|908|TU2N|2014-02-10|NULL|PROGRAM AST|1
30290000|81161143|1479|OPSN|2011-07-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
27280202|85285153|820|TU2N|2013-01-25|NULL|OFFICE MGR|1
16580100|83830488|1479|OPSN|2013-08-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
18180400|81049851|1573|OF12|2011-08-18|NULL|ACADEMIC LUMP SUM PAYMENT|1
18300000|86686054|1438|TA12|2003-12-12|NULL|RESEARCH PROGS/SVCS, CRD 4|1
13500000|89298112|878|TU2E|2012-10-12|NULL|FINE ARTS PRODUCTION SPEC|1
30290000|85808160|743|CTSY|2010-10-05|NULL|CO AST PROF|1
11090000|84977664|1479|OPSN|2013-05-15|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
20010000|81272270|1573|OF12|2007-05-22|NULL|ACADEMIC LUMP SUM PAYMENT|1
29141300|87489391|291|FACM|2011-12-23|NULL|CHIEF & PROF|1
16980300|89689216|1479|OPSN|2013-04-27|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29030101|82418958|1479|OPSN|2010-08-26|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
18050000|84332104|67|OF09|2006-08-16|NULL|ADJ LECTURER|1
18050000|83179300|67|OF09|2004-08-16|NULL|ADJ LECTURER|1
16400100|81481143|1479|OPSN|2013-07-30|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
52010000|80971181|1573|OF12|2008-08-08|NULL|ACADEMIC LUMP SUM PAYMENT|1
32080200|88750950|1573|OF12|2000-01-01|NULL|ACADEMIC LUMP SUM PAYMENT|1
32050000|84751270|1573|OF12|2004-06-18|NULL|ACADEMIC LUMP SUM PAYMENT|1
60100000|89418915|1479|OPSN|2013-04-29|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
32080200|89698837|1573|OF12|2010-04-06|NULL|ACADEMIC LUMP SUM PAYMENT|1
29080100|85838894|1479|OPSN|2013-11-08|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
28311001|83951100|1479|OPSN|2004-11-19|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29050405|86763470|1573|OF12|2007-02-09|NULL|ACADEMIC LUMP SUM PAYMENT|1
32060300|89733321|141|CTSY|2011-01-03|NULL|AFFL LECTURER|1
29160403|82551100|54|OF12|2005-05-16|NULL|ADJ PROF|1
29310201|81315030|1479|OPSN|2008-01-25|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
06030000|81972197|1484|FWSP|2012-09-20|NULL|STU AST - FEDERAL COMM SERVICE|1
16010900|86903251|1801|TA12|2011-05-20|NULL|BUSINESS ADMIN SPECIALIST III|1
27030000|80419650|1451|TA12|2005-05-19|NULL|INSURANCE AND RISK, CRD 3|1
29051306|80499280|1479|OPSN|2002-06-10|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29020000|87158111|743|CTSY|2013-07-01|NULL|CO AST PROF|1
26030100|89887926|1479|OPSN|2014-05-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29010706|89946988|908|TU2N|2013-09-05|NULL|PROGRAM AST|1
60770000|81161881|1479|OPSN|2013-08-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
33050000|87683576|1479|OPSN|2012-08-03|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
